movieId,userId,rating,timestamp,label,movieRatingCount,movieAvgRating,movieRatingStddev,releaseYear,movieGenre1,movieGenre2,movieGenre3,userRatedMovie1,userRatedMovie2,userRatedMovie3,userRatedMovie4,userRatedMovie5,userRatingCount,userAvgReleaseYear,userReleaseYearStddev,userAvgRating,userRatingStddev,userGenre1,userGenre2,userGenre3,userGenre4,userGenre5
380,21853,3.5,1421573464,1,100,3.46,0.91,1994,Action,Adventure,Comedy,780,457,1,592,150,61,1987,15.91,3.57,1.38,Drama,Comedy,Thriller,Action,Adventure
586,21853,4.5,1421573563,1,100,3.22,1.05,1990,Children,Comedy,,539,587,165,736,377,72,1988,14.87,3.59,1.36,Drama,Thriller,Action,Comedy,Romance
253,21853,4.0,1421573581,1,100,3.62,0.96,1994,Drama,Horror,,329,208,586,539,587,75,1988,14.60,3.61,1.34,Drama,Thriller,Action,Comedy,Adventure
376,21853,3.5,1421576201,1,100,3.23,0.81,1994,Action,Thriller,,168,145,357,10,733,98,1989,13.02,3.63,1.24,Drama,Thriller,Action,Comedy,Adventure
588,21924,3.0,1278740337,0,100,3.60,0.93,1992,Adventure,Animation,Children,356,,,,,5,1993,2.07,3.20,1.10,Comedy,Drama,Romance,War,
32,2193,3.5,1272099752,1,100,3.94,0.83,1995,Mystery,Sci-Fi,Thriller,306,,,,,2,1995,1.41,3.25,0.35,Drama,,,,
588,2193,2.0,1272100244,0,100,3.71,0.97,1992,Adventure,Animation,Children,32,306,,,,3,1995,1.00,3.33,0.29,Drama,Mystery,Sci-Fi,Thriller,
586,2193,1.0,1272121440,0,100,3.26,0.96,1990,Children,Comedy,,858,778,32,306,,19,1992,5.26,2.63,0.93,Drama,Crime,Mystery,Sci-Fi,Thriller
260,2193,3.5,1272186518,1,100,4.12,0.82,1977,Action,Adventure,Sci-Fi,123,296,750,858,778,31,1989,12.85,2.61,0.90,Drama,Comedy,Crime,Mystery,Thriller
589,2193,2.0,1293372998,0,100,3.69,1.11,1991,Action,Sci-Fi,,567,617,260,123,296,34,1989,12.49,2.76,1.01,Drama,Comedy,Crime,Mystery,Sci-Fi
316,21983,4.0,1168691690,1,100,3.33,0.88,1994,Action,Adventure,Sci-Fi,353,594,223,597,595,25,1989,12.98,3.54,1.13,Children,Comedy,Drama,Adventure,Musical
253,21983,4.0,1168691733,1,100,3.63,0.91,1994,Drama,Horror,,316,353,594,223,597,27,1990,12.52,3.52,1.10,Children,Comedy,Adventure,Drama,Musical
145,2203,4.0,1227738415,1,100,3.17,0.98,1995,Action,Comedy,Crime,543,552,,,,2,1993,0.00,4.00,0.00,Comedy,Romance,Action,Adventure,Thriller
110,2203,5.0,1227739321,1,100,4.05,0.80,1995,Action,Drama,War,318,531,277,145,543,7,1993,0.76,4.29,0.76,Drama,Comedy,Action,Romance,Thriller
480,2203,5.0,1227740043,1,100,3.67,0.77,1993,Action,Adventure,Sci-Fi,527,457,110,318,531,10,1993,0.82,4.40,0.70,Drama,Action,Comedy,Thriller,Romance
380,2203,4.0,1227740048,1,100,3.52,0.82,1994,Action,Adventure,Comedy,480,527,457,110,318,11,1993,0.81,4.45,0.69,Drama,Action,Thriller,Comedy,Adventure
805,2203,3.5,1227740297,1,100,3.70,0.74,1996,Drama,Thriller,,920,17,356,377,380,18,1989,13.99,4.31,0.75,Drama,Romance,Action,Thriller,Comedy
745,22261,3.0,1424737007,0,100,3.73,1.26,1995,Animation,Children,Comedy,593,589,260,527,318,5,1989,6.94,4.50,0.71,Crime,Drama,Action,Sci-Fi,War
595,22261,5.0,1424898526,1,100,3.69,0.92,1991,Animation,Children,Fantasy,593,589,260,527,318,6,1990,6.65,4.25,0.88,Crime,Drama,Action,Sci-Fi,War
908,22311,4.5,1166463741,1,100,4.11,0.71,1959,Action,Adventure,Mystery,,,,,,2,1986,12.73,1.75,0.35,,,,,
592,22311,2.5,1166486160,0,100,3.54,0.83,1989,Action,Crime,Thriller,457,908,,,,4,1981,16.73,2.88,1.38,Thriller,Action,Adventure,Mystery,Romance
527,22311,3.5,1166486214,1,100,4.05,0.95,1993,Drama,War,,457,908,,,,5,1982,14.93,2.80,1.20,Thriller,Action,Adventure,Mystery,Romance
480,22311,3.0,1166810105,0,100,3.14,0.99,1993,Action,Adventure,Sci-Fi,608,527,457,908,,8,1987,13.01,2.88,1.33,Thriller,Drama,Action,Adventure,Mystery
39,22311,2.0,1166811056,0,100,3.15,0.96,1995,Comedy,Romance,,858,608,527,457,908,13,1988,11.47,3.08,1.17,Thriller,Drama,Crime,Action,Adventure
919,22311,4.5,1166811247,1,100,3.83,0.87,1939,Adventure,Children,Fantasy,17,858,608,527,457,16,1987,11.76,3.03,1.09,Drama,Thriller,Romance,Crime,Action
913,22311,3.5,1166835111,1,100,4.12,0.68,1941,Film-Noir,Mystery,,912,922,300,919,17,21,1981,19.08,3.21,1.11,Drama,Romance,Thriller,Adventure,Crime
909,22311,4.5,1166873625,1,100,3.88,0.75,1960,Comedy,Drama,Romance,969,942,36,750,904,44,1964,23.82,3.61,0.94,Romance,Drama,Comedy,Thriller,Mystery
965,22416,4.0,1281939220,1,100,3.80,0.89,1935,Drama,Mystery,Thriller,237,,,,,3,1986,15.59,2.50,1.80,Comedy,Romance,,,
190,22483,5.0,1187361387,1,69,3.44,1.13,1995,Thriller,,,36,714,17,928,515,16,1974,23.57,4.69,0.87,Drama,Romance,Mystery,Thriller,Comedy
589,22483,5.0,1188340820,1,100,3.87,0.82,1991,Action,Sci-Fi,,551,750,337,47,190,21,1977,22.05,4.69,0.81,Drama,Romance,Mystery,Thriller,Comedy
919,22483,5.0,1188340964,1,100,3.77,0.97,1939,Adventure,Children,Fantasy,589,551,750,337,47,22,1978,21.70,4.70,0.80,Drama,Romance,Mystery,Thriller,Comedy
296,22483,5.0,1190076141,1,100,4.12,0.94,1994,Comedy,Crime,Drama,912,517,778,457,527,28,1977,22.53,4.68,0.75,Drama,Romance,Mystery,Thriller,Comedy
751,22483,5.0,1215550122,1,11,3.64,1.00,1992,Comedy,Horror,,902,595,592,288,163,40,1977,22.04,4.53,0.91,Drama,Romance,Thriller,Mystery,Crime
70,22483,1.5,1215553443,0,100,3.29,0.93,1996,Action,Comedy,Horror,799,83,441,353,923,50,1979,21.46,4.36,1.09,Drama,Romance,Thriller,Mystery,Comedy
180,22483,2.0,1215915906,0,100,3.63,0.81,1995,Comedy,Romance,,541,830,104,612,628,77,1981,21.29,4.03,1.31,Drama,Thriller,Romance,Comedy,Mystery
595,22571,5.0,1267335860,1,100,3.44,0.90,1991,Animation,Children,Fantasy,11,588,940,410,616,9,1981,20.59,3.83,1.20,Romance,Children,Comedy,Drama,Animation
594,22571,4.5,1267337940,1,100,3.46,0.81,1937,Animation,Children,Drama,7,780,236,709,783,30,1990,12.51,3.93,1.39,Children,Adventure,Comedy,Romance,Animation
480,2276,4.0,1169393908,1,100,3.24,1.07,1993,Action,Adventure,Sci-Fi,50,780,733,19,,13,1994,1.98,2.92,0.76,Thriller,Action,Adventure,Comedy,Sci-Fi
965,23061,4.0,1190041172,1,100,3.89,0.72,1935,Drama,Mystery,Thriller,936,933,916,383,382,69,1981,22.11,3.52,0.82,Drama,Romance,Comedy,Musical,Thriller
92,23061,3.0,1389211089,0,95,2.57,1.00,1996,Drama,Horror,Thriller,215,760,213,681,959,80,1980,22.45,3.53,0.81,Drama,Romance,Comedy,Thriller,Musical
930,23061,4.0,1404518248,1,100,3.98,0.81,1946,Film-Noir,Romance,Thriller,215,760,213,681,959,81,1980,22.37,3.52,0.81,Drama,Romance,Comedy,Thriller,Musical
145,23083,1.0,1295527686,0,100,3.15,1.02,1995,Action,Comedy,Crime,,,,,,2,1967,36.77,1.75,1.77,,,,,
32,23083,3.5,1310263599,1,100,3.86,0.92,1995,Mystery,Sci-Fi,Thriller,541,714,97,588,50,17,1990,13.12,2.56,1.63,Comedy,Adventure,Animation,Action,Sci-Fi
344,23102,3.0,1331927450,0,100,3.17,1.19,1994,Comedy,,,595,,,,,19,1993,1.68,2.79,0.71,Animation,Children,Fantasy,Musical,Romance
293,23102,3.0,1331927635,0,100,4.25,0.60,1994,Action,Crime,Drama,595,,,,,24,1993,1.84,2.75,0.64,Animation,Children,Fantasy,Musical,Romance
551,23102,3.5,1332027614,1,100,3.87,0.86,1993,Animation,Children,Fantasy,595,,,,,27,1993,1.78,2.76,0.61,Animation,Children,Fantasy,Musical,Romance
587,23102,3.0,1332718622,0,100,3.29,1.06,1990,Comedy,Drama,Fantasy,277,22,44,520,551,33,1993,1.71,2.88,0.61,Fantasy,Animation,Children,Musical,Drama
260,23102,3.5,1332806528,1,100,4.05,0.78,1977,Action,Adventure,Sci-Fi,553,368,277,22,44,40,1992,8.81,2.92,0.57,Fantasy,Drama,Animation,Children,Musical
648,23102,3.5,1332806616,1,100,3.54,0.77,1996,Action,Adventure,Mystery,733,47,260,553,368,43,1992,8.84,2.97,0.57,Action,Adventure,Fantasy,Drama,Thriller
585,23249,1.5,1336858261,0,100,2.04,1.04,1995,Comedy,,,5,3,,,,4,1994,1.00,3.38,1.11,Comedy,Romance,,,
256,23249,4.5,1336858287,1,100,2.14,1.05,1994,Comedy,Sci-Fi,,5,3,,,,5,1994,0.89,3.00,1.27,Comedy,Romance,,,
10,23354,4.0,1211378532,1,100,3.46,1.00,1995,Action,Adventure,Thriller,527,21,587,454,457,29,1994,1.67,3.07,1.24,Drama,Comedy,Thriller,Crime,Romance
318,23410,3.5,1241581838,1,100,4.42,0.73,1994,Crime,Drama,,356,110,340,,,7,1993,1.40,3.07,1.02,Drama,War,Adventure,Action,Comedy
934,23586,2.0,1225323590,0,100,3.40,0.85,1950,Comedy,,,224,750,293,535,,8,1989,10.47,3.12,1.06,Drama,Comedy,Action,Crime,Thriller
16,23586,4.0,1225324508,1,100,4.05,0.68,1995,Crime,Drama,,333,337,610,912,924,25,1984,16.25,3.46,0.88,Drama,Action,Comedy,Sci-Fi,Romance
153,2361,0.5,1185008240,0,100,2.59,1.02,1995,Action,Adventure,Comedy,32,296,780,608,230,16,1991,9.26,2.16,1.63,Thriller,Drama,Comedy,Crime,Sci-Fi
364,2361,0.5,1185008245,0,100,3.71,0.87,1994,Adventure,Animation,Children,32,296,780,608,230,17,1991,9.01,2.06,1.63,Thriller,Drama,Comedy,Crime,Sci-Fi
592,2361,0.5,1185018617,0,100,3.39,0.82,1989,Action,Crime,Thriller,457,480,318,32,296,26,1990,8.42,2.27,1.51,Thriller,Drama,Crime,Sci-Fi,Comedy
253,2361,1.0,1185018843,0,100,3.63,1.01,1994,Drama,Horror,,434,357,539,733,316,50,1992,6.30,2.39,1.36,Thriller,Action,Drama,Adventure,Crime
410,2361,2.5,1185019031,0,100,2.80,0.98,1993,Children,Comedy,Fantasy,11,440,62,541,339,68,1992,5.68,2.32,1.33,Thriller,Drama,Action,Comedy,Adventure
780,2367,3.0,1204810110,0,100,3.24,1.01,1996,Action,Adventure,Sci-Fi,480,1,356,29,,8,1994,0.92,3.25,0.89,Adventure,Drama,Fantasy,Sci-Fi,Comedy
141,2367,3.0,1204810560,0,100,3.17,0.92,1996,Comedy,,,733,588,316,50,47,21,1993,4.08,3.45,0.88,Adventure,Sci-Fi,Action,Thriller,Comedy
223,2367,3.5,1204841779,1,100,3.83,1.01,1994,Comedy,,,293,541,165,733,588,27,1993,4.31,3.41,0.88,Action,Thriller,Adventure,Sci-Fi,Drama
163,2367,3.5,1204843418,1,100,3.46,0.90,1995,Action,Romance,Western,778,750,223,293,541,41,1992,5.89,3.15,0.91,Action,Thriller,Adventure,Comedy,Sci-Fi
44,2367,3.5,1204848175,1,100,2.24,1.06,1995,Action,Adventure,Fantasy,163,778,750,223,293,43,1993,5.77,3.14,0.90,Action,Thriller,Adventure,Comedy,Sci-Fi
173,2367,2.5,1264991424,0,100,2.59,1.03,1995,Action,Crime,Sci-Fi,924,858,592,318,170,49,1992,7.15,3.22,0.89,Action,Adventure,Thriller,Crime,Drama
296,2367,4.5,1364180980,1,100,4.29,0.73,1994,Comedy,Crime,Drama,527,442,32,904,908,55,1990,9.57,3.29,0.89,Action,Thriller,Adventure,Drama,Sci-Fi
193,23988,0.5,1196734263,0,100,2.15,1.12,1995,Drama,,,31,647,,,,4,1995,0.82,3.38,1.11,Drama,Action,Crime,War,
50,24134,4.5,1367255812,1,100,4.19,0.72,1995,Crime,Mystery,Thriller,858,318,471,44,,9,1992,7.63,3.17,0.94,Crime,Drama,Action,Adventure,Fantasy
745,24213,4.5,1206660507,1,100,3.87,0.82,1995,Animation,Children,Comedy,480,551,28,1,17,13,1985,21.10,3.69,0.80,Drama,Romance,Sci-Fi,Thriller,Adventure
608,24213,4.0,1206670991,1,100,4.14,0.70,1996,Comedy,Crime,Drama,940,969,527,541,913,20,1980,23.45,3.90,0.72,Drama,Romance,Thriller,Adventure,Mystery
910,24213,4.0,1208556747,1,100,3.84,0.90,1959,Comedy,Crime,,357,500,34,150,778,29,1981,22.01,3.93,0.59,Drama,Romance,Adventure,Comedy,Sci-Fi
185,24295,2.0,1146915163,0,100,2.67,0.97,1995,Action,Crime,Thriller,10,733,318,356,741,45,1993,4.86,3.47,0.81,Thriller,Drama,Action,Comedy,Adventure
480,24295,4.5,1295047997,1,100,3.67,0.96,1993,Action,Adventure,Sci-Fi,551,593,908,10,733,51,1992,6.65,3.47,0.84,Thriller,Drama,Action,Adventure,Crime
318,24354,5.0,1293220590,1,100,4.39,0.75,1994,Crime,Drama,,593,356,296,,,6,1993,1.64,3.75,1.04,Comedy,Crime,Drama,Thriller,Romance
110,24560,4.0,1300563208,1,100,3.90,0.92,1995,Action,Drama,War,480,296,858,,,3,1986,12.42,4.17,0.76,Crime,Drama,Thriller,Comedy,Action
904,24560,4.0,1300563419,1,100,4.01,0.86,1954,Mystery,Thriller,,50,318,260,780,589,9,1989,8.80,4.22,0.44,Action,Crime,Drama,Thriller,Sci-Fi
750,24618,4.0,1224074929,1,100,4.17,0.73,1964,Comedy,War,,924,480,318,260,70,7,1988,11.15,4.50,0.71,Drama,Thriller,Action,Adventure,Sci-Fi
318,24629,2.0,1371935528,0,100,4.52,0.59,1994,Crime,Drama,,,,,,,3,1983,21.36,2.00,0.87,,,,,
16,24629,5.0,1371935745,1,100,4.04,0.66,1995,Crime,Drama,,50,858,,,,6,1985,15.92,2.92,1.53,Crime,Drama,Mystery,Thriller,
6,24629,4.0,1371935763,1,100,3.99,0.72,1995,Action,Crime,Thriller,16,50,858,,,7,1986,14.99,3.21,1.60,Crime,Drama,Mystery,Thriller,
173,24639,3.5,1335439042,1,100,2.61,1.00,1995,Action,Crime,Sci-Fi,592,589,480,296,18,6,1993,2.61,3.92,0.66,Thriller,Action,Comedy,Crime,Sci-Fi
471,24642,3.5,1192401962,1,100,3.76,0.79,1994,Comedy,,,750,1,260,745,104,44,1991,6.94,2.52,1.03,Comedy,Sci-Fi,Adventure,Animation,Drama
431,24797,4.5,1133055975,1,100,3.75,0.78,1993,Crime,Drama,,292,597,736,316,58,30,1993,5.74,3.42,1.06,Comedy,Drama,Thriller,Action,Adventure
454,24797,4.0,1139017203,1,100,3.33,0.81,1993,Drama,Thriller,,288,344,431,292,597,34,1993,5.39,3.47,1.04,Comedy,Drama,Thriller,Action,Adventure
348,2483,2.0,1138671096,0,100,3.69,0.78,1994,Comedy,,,910,919,913,199,911,60,1979,19.75,3.52,0.56,Drama,Thriller,Comedy,Romance,Action
950,2483,3.0,1151630177,0,100,4.25,0.58,1934,Comedy,Crime,,910,919,913,199,911,63,1980,19.57,3.48,0.59,Drama,Thriller,Comedy,Romance,Action
24,2483,3.0,1202226463,0,100,2.81,1.10,1995,Drama,Sci-Fi,,909,260,910,919,913,79,1980,19.47,3.31,0.69,Drama,Thriller,Comedy,Romance,Action
590,24881,3.5,1182838754,1,100,3.42,1.03,1990,Adventure,Drama,Western,377,47,457,593,1,7,1994,1.63,3.64,0.80,Thriller,Action,Adventure,Mystery,Animation
733,24881,2.5,1182838955,0,100,3.48,0.84,1996,Action,Adventure,Thriller,590,377,47,457,593,8,1993,2.07,3.62,0.74,Thriller,Adventure,Action,Mystery,Animation
934,24896,4.5,1238916750,1,100,3.29,0.96,1950,Comedy,,,262,837,,,,4,1995,0.96,2.88,0.95,Children,Comedy,Fantasy,Drama,
593,24896,4.5,1238916991,1,100,4.00,0.83,1991,Crime,Horror,Thriller,904,934,262,837,,8,1984,20.02,3.12,0.99,Children,Comedy,Fantasy,Drama,Mystery
256,24941,2.0,1403406201,0,100,2.49,1.08,1994,Comedy,Sci-Fi,,914,661,333,,,6,1990,12.91,2.75,1.51,Comedy,Musical,Adventure,Animation,Children
318,25007,4.5,1186034578,1,100,4.37,0.75,1994,Crime,Drama,,293,924,,,,6,1989,10.56,2.92,1.16,Drama,Adventure,Sci-Fi,Action,Crime
296,25007,5.0,1186034609,1,100,4.12,0.85,1994,Comedy,Crime,Drama,318,293,924,,,7,1990,9.79,3.14,1.21,Drama,Crime,Adventure,Sci-Fi,Action
587,25007,3.0,1186043181,0,100,3.18,0.92,1990,Comedy,Drama,Fantasy,50,608,32,1,356,15,1992,6.85,3.77,1.05,Thriller,Drama,Crime,Comedy,Mystery
223,25007,3.5,1186144044,1,100,3.58,1.03,1994,Comedy,,,778,50,608,32,1,17,1992,6.50,3.79,1.05,Drama,Crime,Thriller,Comedy,Mystery
318,25071,4.5,1210647828,1,100,4.43,0.75,1994,Crime,Drama,,356,866,,,,10,1994,1.64,2.60,1.15,Drama,Romance,Crime,Thriller,Comedy
364,25071,3.5,1210649141,1,100,3.73,0.93,1994,Adventure,Animation,Children,593,260,1,909,935,35,1986,16.85,3.13,1.11,Drama,Comedy,Crime,Romance,Thriller
922,25071,5.0,1210649650,1,100,4.32,0.76,1950,Drama,Film-Noir,Romance,956,933,911,955,898,45,1979,21.48,3.36,1.12,Romance,Drama,Comedy,Thriller,Crime
945,25071,4.5,1210649844,1,100,3.98,0.71,1935,Comedy,Musical,Romance,946,906,923,954,936,58,1970,25.08,3.59,1.10,Drama,Romance,Comedy,Thriller,Mystery
907,25071,4.0,1210649887,1,53,4.03,0.86,1934,Comedy,Musical,Romance,945,946,906,923,954,59,1970,25.29,3.61,1.09,Drama,Romance,Comedy,Thriller,Mystery
934,25071,3.0,1210650081,0,100,3.37,0.84,1950,Comedy,,,918,920,919,953,973,67,1966,25.50,3.68,1.05,Drama,Romance,Comedy,Thriller,Mystery
539,25071,2.5,1210696839,0,100,3.27,1.09,1993,Comedy,Drama,Romance,329,253,596,901,938,89,1968,24.48,3.70,1.03,Drama,Romance,Comedy,Thriller,Musical
585,25071,4.0,1210697326,1,100,2.17,1.22,1995,Comedy,,,663,671,339,39,329,98,1970,24.51,3.63,1.06,Drama,Romance,Comedy,Thriller,Musical
942,25071,4.5,1210697704,1,100,4.05,0.64,1944,Crime,Film-Noir,Mystery,585,663,671,339,39,100,1971,24.49,3.63,1.03,Drama,Romance,Comedy,Thriller,Musical
47,25071,3.5,1210700881,1,100,4.09,0.88,1995,Mystery,Thriller,,337,235,548,203,839,100,1970,24.82,3.70,0.92,Comedy,Romance,Drama,Thriller,Musical
594,25071,3.0,1210701096,0,100,3.33,0.94,1937,Animation,Children,Drama,948,924,903,750,47,100,1970,24.33,3.69,0.91,Comedy,Romance,Drama,Thriller,Musical
231,25071,1.5,1210701701,0,100,3.08,1.18,1994,Adventure,Comedy,,597,769,916,914,948,100,1970,24.53,3.66,0.91,Romance,Comedy,Drama,Thriller,Mystery
223,25071,4.0,1210701749,1,100,3.75,1.01,1994,Comedy,,,300,597,769,916,914,100,1973,24.34,3.54,0.91,Drama,Comedy,Romance,Musical,Mystery
832,25071,2.0,1210701875,0,100,3.25,0.91,1996,Crime,Thriller,,353,708,368,509,410,100,1981,20.50,3.32,0.91,Comedy,Romance,Drama,Musical,Thriller
342,25071,4.5,1210702018,1,100,3.33,0.96,1994,Comedy,,,555,353,708,368,509,100,1986,16.55,3.15,0.93,Comedy,Drama,Romance,Musical,Thriller
345,25071,5.0,1210702098,1,100,3.50,0.94,1994,Comedy,Drama,,529,342,555,353,708,100,1987,14.99,3.08,0.93,Comedy,Drama,Romance,Musical,Thriller
902,25071,5.0,1210702201,1,100,3.85,0.84,1961,Drama,Romance,,45,261,745,52,345,100,1989,14.18,3.06,0.91,Comedy,Drama,Romance,Thriller,Musical
837,25071,2.5,1211303414,0,100,3.25,1.05,1996,Children,Comedy,Fantasy,616,720,446,581,838,100,1989,12.98,3.08,0.91,Comedy,Drama,Romance,Thriller,Mystery
924,25280,4.5,1264285145,1,100,3.74,1.23,1968,Adventure,Drama,Sci-Fi,260,454,586,357,595,39,1991,7.99,4.08,0.65,Drama,Comedy,Adventure,Thriller,Romance
919,25280,5.0,1264285679,1,100,3.75,0.93,1939,Adventure,Children,Fantasy,551,912,778,36,750,49,1989,11.46,4.11,0.66,Drama,Comedy,Romance,Adventure,Crime
235,25280,4.0,1264285923,1,100,3.65,0.87,1994,Comedy,Drama,,266,509,104,919,551,53,1988,13.09,4.13,0.66,Drama,Comedy,Romance,Adventure,Crime
736,25391,2.5,1144428879,0,100,2.83,0.90,1996,Action,Adventure,Romance,151,,,,,2,1995,0.00,2.75,1.06,Action,Drama,Romance,War,
165,25391,3.0,1144428889,0,100,3.31,0.93,1995,Action,Crime,Thriller,151,,,,,3,1995,0.58,2.67,0.76,Action,Drama,Romance,War,
62,25391,3.5,1144439711,1,100,3.38,0.89,1995,Drama,,,253,318,356,541,590,19,1993,3.18,3.87,0.91,Drama,Thriller,Action,Adventure,Mystery
110,25431,4.0,1170387254,1,100,3.71,1.14,1995,Action,Drama,War,780,,,,,3,1995,1.00,3.17,1.26,Action,Adventure,Sci-Fi,Thriller,
420,25431,3.0,1170388581,0,100,2.50,1.02,1994,Action,Comedy,Crime,784,104,508,750,923,14,1986,16.75,3.68,0.99,Drama,Comedy,Action,Adventure,Sci-Fi
858,25502,1.5,1388220994,0,100,4.09,1.09,1972,Crime,Drama,,318,44,158,784,,8,1994,0.64,3.50,1.07,Adventure,Comedy,Thriller,Children,Action
368,25633,3.5,1147378483,1,100,3.27,0.84,1994,Adventure,Comedy,Western,474,11,,,,2,1994,1.41,3.75,0.35,Comedy,Drama,Romance,Action,Thriller
300,25633,5.0,1147378601,1,100,3.61,0.76,1994,Drama,,,780,708,594,750,368,8,1983,21.48,3.88,0.58,Comedy,Drama,Romance,Action,Thriller
969,25633,4.5,1147379000,1,100,3.95,0.70,1951,Adventure,Comedy,Romance,950,910,919,905,913,25,1967,26.56,4.12,0.78,Comedy,Romance,Drama,Thriller,Adventure
898,25633,5.0,1147379021,1,100,4.00,0.71,1940,Comedy,Drama,Romance,969,950,910,919,905,26,1966,26.23,4.13,0.77,Comedy,Romance,Drama,Adventure,Thriller
953,25637,5.0,1353633198,1,100,4.09,0.91,1946,Drama,Fantasy,Romance,260,110,588,709,1,11,1980,19.89,4.36,0.81,Children,Animation,Comedy,Adventure,Drama
364,25637,4.5,1353633946,1,100,4.09,0.78,1994,Adventure,Animation,Children,930,923,595,919,953,17,1973,23.81,4.24,0.79,Children,Animation,Drama,Adventure,Comedy
914,25637,4.0,1353635516,1,100,3.87,0.94,1964,Comedy,Drama,Musical,150,364,930,923,595,19,1975,23.42,4.26,0.75,Children,Drama,Adventure,Animation,Musical
899,25637,4.5,1353636462,1,100,4.04,0.91,1952,Comedy,Musical,Romance,524,914,150,364,930,21,1975,22.71,4.29,0.73,Drama,Children,Adventure,Animation,Musical
7,25667,0.5,1144539425,0,100,2.77,1.07,1995,Comedy,Romance,,420,,,,,4,1994,1.29,1.75,1.55,Action,Comedy,Crime,Thriller,
173,25667,0.5,1144539441,0,100,2.22,1.10,1995,Action,Crime,Sci-Fi,420,,,,,5,1994,1.14,1.50,1.46,Action,Comedy,Crime,Thriller,
296,25695,4.5,1243423933,1,100,4.33,0.77,1994,Comedy,Crime,Drama,858,318,50,47,741,5,1990,10.18,4.10,0.55,Crime,Mystery,Thriller,Drama,Animation
593,25695,4.0,1265473217,1,100,4.14,0.71,1991,Crime,Horror,Thriller,101,32,589,296,858,9,1991,7.59,4.00,0.50,Crime,Thriller,Sci-Fi,Mystery,Drama
364,25806,4.5,1158337109,1,100,3.52,1.01,1994,Adventure,Animation,Children,47,110,356,673,186,9,1994,0.60,4.00,0.87,Drama,Romance,Comedy,Animation,Children
858,26012,3.5,1184574457,1,100,4.16,0.88,1972,Crime,Drama,,110,940,,,,9,1972,26.66,2.61,0.55,Action,Adventure,Romance,Drama,War
922,26012,3.0,1184574893,0,100,4.26,0.88,1950,Drama,Film-Noir,Romance,527,858,110,940,,15,1974,23.09,2.83,0.79,Drama,Action,War,Adventure,Romance
356,26012,5.0,1184575963,1,100,3.83,0.83,1994,Comedy,Drama,Romance,589,1,480,111,527,23,1978,21.24,3.09,0.86,Action,Drama,Adventure,War,Crime
595,26012,2.5,1184614670,0,100,3.56,0.99,1991,Animation,Children,Fantasy,34,153,592,588,364,35,1983,18.71,3.19,0.88,Drama,Action,Adventure,Crime,Children
344,26012,4.0,1184614760,1,100,2.81,1.04,1994,Comedy,,,34,153,592,588,364,37,1984,18.31,3.14,0.89,Drama,Action,Adventure,Crime,Children
551,26012,4.0,1184632126,1,100,3.90,0.99,1993,Animation,Children,Fantasy,19,586,231,344,34,51,1985,17.72,3.07,0.84,Comedy,Adventure,Drama,Action,Children
112,26012,3.5,1184632447,1,100,3.29,0.89,1995,Action,Adventure,Comedy,410,551,19,586,231,57,1985,17.75,3.07,0.82,Comedy,Adventure,Drama,Children,Action
517,26012,2.0,1184659000,0,100,2.98,0.82,1993,Action,Drama,Mystery,366,112,410,551,19,72,1986,17.24,3.01,0.77,Comedy,Adventure,Drama,Action,Children
742,26012,1.5,1184737812,0,100,2.54,0.95,1996,Horror,Thriller,,366,112,410,551,19,76,1986,16.87,2.97,0.77,Comedy,Adventure,Drama,Action,Children
318,26012,4.0,1185005400,1,100,4.33,0.77,1994,Crime,Drama,,745,720,366,112,410,84,1987,16.39,2.93,0.79,Comedy,Adventure,Drama,Children,Action
266,26106,1.5,1225736614,0,100,3.63,0.93,1994,Drama,Romance,War,720,32,329,,,8,1994,2.00,3.06,0.82,Adventure,Sci-Fi,Drama,Mystery,Thriller
296,26159,4.0,1178057406,1,100,4.20,0.78,1994,Comedy,Crime,Drama,858,593,364,318,494,8,1990,7.78,3.25,1.13,Crime,Drama,Adventure,Thriller,Action
50,26173,4.5,1295708781,1,100,4.22,0.60,1995,Crime,Mystery,Thriller,468,,,,,3,1994,1.53,1.50,1.73,Comedy,Romance,,,
356,2618,3.5,1278224875,1,100,4.18,0.77,1994,Comedy,Drama,Romance,296,181,,,,4,1981,27.51,3.38,1.49,Action,Children,Comedy,Crime,Drama
480,2618,4.0,1278224881,1,100,3.56,0.95,1993,Action,Adventure,Sci-Fi,356,296,181,,,5,1983,24.50,3.40,1.29,Comedy,Drama,Action,Children,Crime
589,2618,4.0,1278224910,1,100,3.90,1.00,1991,Action,Sci-Fi,,260,480,356,296,181,8,1984,19.09,3.44,1.21,Action,Comedy,Drama,Thriller,Adventure
377,26182,4.0,1170280376,1,100,3.00,0.94,1994,Action,Romance,Thriller,590,592,595,671,29,9,1993,2.79,3.72,1.25,Adventure,Drama,Fantasy,Sci-Fi,Mystery
10,26182,5.0,1170280400,1,100,3.23,0.93,1995,Action,Adventure,Thriller,95,344,364,377,590,13,1993,2.38,3.81,1.05,Adventure,Drama,Action,Thriller,Fantasy
933,26182,4.0,1170280737,1,100,3.85,0.76,1955,Crime,Mystery,Romance,24,173,198,555,924,21,1992,6.02,4.05,0.95,Adventure,Action,Thriller,Drama,Sci-Fi
